"ID";"EigenaarHuurder";"HuishoudensEnWoningkenmerken";"RegioS";"Perioden";"TotaleWoonlasten_2";"NettoWoonlasten_3";"BijkomendeWoonlasten_4";"Woonquote_5"
"283117";"A047048";"ZW10290";"GM1895";"2020JJ00";"     859";"     631";"     228";"    36.5"
"283118";"A047048";"ZW10290";"GM1895";"2021JJ00";"     903";"     654";"     249";"    37.3"
"283119";"A047048";"ZW10290";"GM1895";"2022JJ00";"     889";"     667";"     222";"    34.3"
"283120";"A047048";"ZW10290";"GM0269";"2018JJ00";"";"";"";"       ."
"283121";"A047048";"ZW10290";"GM0269";"2019JJ00";"";"";"";"       ."
"283122";"A047048";"ZW10290";"GM0269";"2020JJ00";"";"";"";"       ."
"283123";"A047048";"ZW10290";"GM0269";"2021JJ00";"";"";"";"       ."
"283124";"A047048";"ZW10290";"GM0269";"2022JJ00";"";"";"";"       ."
"283125";"A047048";"ZW10290";"GM0173";"2018JJ00";"     872";"     667";"     205";"    39.0"
"283126";"A047048";"ZW10290";"GM0173";"2019JJ00";"     884";"     670";"     214";"    38.3"
"283127";"A047048";"ZW10290";"GM0173";"2020JJ00";"";"";"";"       ."
"283128";"A047048";"ZW10290";"GM0173";"2021JJ00";"     949";"     728";"     221";"    36.7"
"283129";"A047048";"ZW10290";"GM0173";"2022JJ00";"     948";"     743";"     205";"    34.1"
"283130";"A047048";"ZW10290";"GM1773";"2018JJ00";"";"";"";"       ."
"283131";"A047048";"ZW10290";"GM1773";"2019JJ00";"";"";"";"       ."
"283132";"A047048";"ZW10290";"GM1773";"2020JJ00";"";"";"";"       ."
"283133";"A047048";"ZW10290";"GM1773";"2021JJ00";"";"";"";"       ."
"283134";"A047048";"ZW10290";"GM1773";"2022JJ00";"";"";"";"       ."
"283135";"A047048";"ZW10290";"GM0175";"2018JJ00";"";"";"";"       ."
"283136";"A047048";"ZW10290";"GM0175";"2019JJ00";"";"";"";"       ."
"283137";"A047048";"ZW10290";"GM0175";"2020JJ00";"";"";"";"       ."
"283138";"A047048";"ZW10290";"GM0175";"2021JJ00";"";"";"";"       ."
"283139";"A047048";"ZW10290";"GM0175";"2022JJ00";"";"";"";"       ."
"283140";"A047048";"ZW10290";"GM0881";"2018JJ00";"     839";"     595";"     244";"    43.8"
"283141";"A047048";"ZW10290";"GM0881";"2019JJ00";"";"";"";"       ."
"283142";"A047048";"ZW10290";"GM0881";"2020JJ00";"";"";"";"       ."
"283143";"A047048";"ZW10290";"GM0881";"2021JJ00";"";"";"";"       ."
"283144";"A047048";"ZW10290";"GM0881";"2022JJ00";"";"";"";"       ."
"283145";"A047048";"ZW10290";"GM1586";"2018JJ00";"";"";"";"       ."
"283146";"A047048";"ZW10290";"GM1586";"2019JJ00";"     966";"     716";"     250";"    35.1"
"283147";"A047048";"ZW10290";"GM1586";"2020JJ00";"";"";"";"       ."
"283148";"A047048";"ZW10290";"GM1586";"2021JJ00";"     993";"     743";"     250";"    35.1"
"283149";"A047048";"ZW10290";"GM1586";"2022JJ00";"    1037";"     801";"     236";"    33.3"
"283150";"A047048";"ZW10290";"GM0826";"2018JJ00";"    1013";"     801";"     212";"    39.7"
"283151";"A047048";"ZW10290";"GM0826";"2019JJ00";"    1064";"     842";"     222";"    38.5"
"283152";"A047048";"ZW10290";"GM0826";"2020JJ00";"    1046";"     849";"     196";"    37.0"
"283153";"A047048";"ZW10290";"GM0826";"2021JJ00";"    1102";"     885";"     216";"    37.7"
"283154";"A047048";"ZW10290";"GM0826";"2022JJ00";"    1120";"     931";"     189";"    35.1"
"283155";"A047048";"ZW10290";"GM0085";"2018JJ00";"";"";"";"       ."
"283156";"A047048";"ZW10290";"GM0085";"2019JJ00";"";"";"";"       ."
"283157";"A047048";"ZW10290";"GM0085";"2020JJ00";"";"";"";"       ."
"283158";"A047048";"ZW10290";"GM0085";"2021JJ00";"    1026";"     761";"     265";"    37.6"
"283159";"A047048";"ZW10290";"GM0085";"2022JJ00";"";"";"";"       ."
"283160";"A047048";"ZW10290";"GM0431";"2018JJ00";"";"";"";"       ."
"283161";"A047048";"ZW10290";"GM0431";"2019JJ00";"";"";"";"       ."
"283162";"A047048";"ZW10290";"GM0431";"2020JJ00";"";"";"";"       ."
"283163";"A047048";"ZW10290";"GM0431";"2021JJ00";"";"";"";"       ."
"283164";"A047048";"ZW10290";"GM0431";"2022JJ00";"";"";"";"       ."
"283165";"A047048";"ZW10290";"GM0432";"2018JJ00";"     706";"     490";"     215";"    34.0"
"283166";"A047048";"ZW10290";"GM0432";"2019JJ00";"     721";"     495";"     226";"    33.4"
"283167";"A047048";"ZW10290";"GM0432";"2020JJ00";"     719";"     513";"     205";"    32.1"
"283168";"A047048";"ZW10290";"GM0432";"2021JJ00";"     760";"     539";"     221";"    32.4"
"283169";"A047048";"ZW10290";"GM0432";"2022JJ00";"     752";"     564";"     189";"    29.9"
"283170";"A047048";"ZW10290";"GM0086";"2018JJ00";"";"";"";"       ."
"283171";"A047048";"ZW10290";"GM0086";"2019JJ00";"";"";"";"       ."
"283172";"A047048";"ZW10290";"GM0086";"2020JJ00";"";"";"";"       ."
"283173";"A047048";"ZW10290";"GM0086";"2021JJ00";"";"";"";"       ."
"283174";"A047048";"ZW10290";"GM0086";"2022JJ00";"";"";"";"       ."
"283175";"A047048";"ZW10290";"GM0828";"2018JJ00";"     967";"     744";"     223";"    39.7"
"283176";"A047048";"ZW10290";"GM0828";"2019JJ00";"     985";"     751";"     233";"    39.8"
"283177";"A047048";"ZW10290";"GM0828";"2020JJ00";"";"";"";"       ."
"283178";"A047048";"ZW10290";"GM0828";"2021JJ00";"    1042";"     806";"     237";"    38.2"
"283179";"A047048";"ZW10290";"GM0828";"2022JJ00";"";"";"";"       ."
"283180";"A047048";"ZW10290";"GM0584";"2018JJ00";"    1146";"     934";"     212";"    40.7"
"283181";"A047048";"ZW10290";"GM0584";"2019JJ00";"";"";"";"       ."
"283182";"A047048";"ZW10290";"GM0584";"2020JJ00";"";"";"";"       ."
"283183";"A047048";"ZW10290";"GM0584";"2021JJ00";"";"";"";"       ."
"283184";"A047048";"ZW10290";"GM0584";"2022JJ00";"";"";"";"       ."
"283185";"A047048";"ZW10290";"GM1509";"2018JJ00";"";"";"";"       ."
"283186";"A047048";"ZW10290";"GM1509";"2019JJ00";"";"";"";"       ."
"283187";"A047048";"ZW10290";"GM1509";"2020JJ00";"";"";"";"       ."
"283188";"A047048";"ZW10290";"GM1509";"2021JJ00";"     997";"     734";"     262";"    37.9"
"283189";"A047048";"ZW10290";"GM1509";"2022JJ00";"";"";"";"       ."
"283190";"A047048";"ZW10290";"GM0437";"2018JJ00";"";"";"";"       ."
"283191";"A047048";"ZW10290";"GM0437";"2019JJ00";"";"";"";"       ."
"283192";"A047048";"ZW10290";"GM0437";"2020JJ00";"";"";"";"       ."
"283193";"A047048";"ZW10290";"GM0437";"2021JJ00";"";"";"";"       ."
"283194";"A047048";"ZW10290";"GM0437";"2022JJ00";"";"";"";"       ."
"283195";"A047048";"ZW10290";"GM0589";"2018JJ00";"";"";"";"       ."
"283196";"A047048";"ZW10290";"GM0589";"2019JJ00";"";"";"";"       ."
"283197";"A047048";"ZW10290";"GM0589";"2020JJ00";"";"";"";"       ."
"283198";"A047048";"ZW10290";"GM0589";"2021JJ00";"";"";"";"       ."
"283199";"A047048";"ZW10290";"GM0589";"2022JJ00";"";"";"";"       ."
"283200";"A047048";"ZW10290";"GM1734";"2018JJ00";"";"";"";"       ."
"283201";"A047048";"ZW10290";"GM1734";"2019JJ00";"     971";"     746";"     225";"    37.6"
"283202";"A047048";"ZW10290";"GM1734";"2020JJ00";"";"";"";"       ."
"283203";"A047048";"ZW10290";"GM1734";"2021JJ00";"    1033";"     809";"     223";"    35.9"
"283204";"A047048";"ZW10290";"GM1734";"2022JJ00";"";"";"";"       ."
"283205";"A047048";"ZW10290";"GM0590";"2018JJ00";"     986";"     775";"     211";"    43.1"
"283206";"A047048";"ZW10290";"GM0590";"2019JJ00";"     987";"     765";"     222";"    39.1"
"283207";"A047048";"ZW10290";"GM0590";"2020JJ00";"    1012";"     809";"     203";"    37.7"
"283208";"A047048";"ZW10290";"GM0590";"2021JJ00";"    1074";"     849";"     225";"    39.3"
"283209";"A047048";"ZW10290";"GM0590";"2022JJ00";"";"";"";"       ."
"283210";"A047048";"ZW10290";"GM1894";"2018JJ00";"     915";"     693";"     222";"    38.1"
"283211";"A047048";"ZW10290";"GM1894";"2019JJ00";"";"";"";"       ."
"283212";"A047048";"ZW10290";"GM1894";"2020JJ00";"";"";"";"       ."
"283213";"A047048";"ZW10290";"GM1894";"2021JJ00";"";"";"";"       ."
"283214";"A047048";"ZW10290";"GM1894";"2022JJ00";"";"";"";"       ."
"283215";"A047048";"ZW10290";"GM0765";"2018JJ00";"     786";"     546";"     240";"    37.7"
"283216";"A047048";"ZW10290";"GM0765";"2019JJ00";"     795";"     545";"     250";"    38.0"
"283217";"A047048";"ZW10290";"GM0765";"2020JJ00";"     791";"     563";"     228";"    36.1"
"283218";"A047048";"ZW10290";"GM0765";"2021JJ00";"     834";"     586";"     248";"    37.1"
"283219";"A047048";"ZW10290";"GM0765";"2022JJ00";"     837";"     613";"     224";"    33.5"
"283220";"A047048";"ZW10290";"GM1926";"2018JJ00";"    1173";"     928";"     245";"    38.3"
"283221";"A047048";"ZW10290";"GM1926";"2019JJ00";"    1210";"     967";"     243";"    37.3"
"283222";"A047048";"ZW10290";"GM1926";"2020JJ00";"";"";"";"       ."
"283223";"A047048";"ZW10290";"GM1926";"2021JJ00";"    1304";"    1063";"     242";"    36.3"
"283224";"A047048";"ZW10290";"GM1926";"2022JJ00";"";"";"";"       ."
"283225";"A047048";"ZW10290";"GM0439";"2018JJ00";"";"";"";"       ."
"283226";"A047048";"ZW10290";"GM0439";"2019JJ00";"";"";"";"       ."
"283227";"A047048";"ZW10290";"GM0439";"2020JJ00";"";"";"";"       ."
"283228";"A047048";"ZW10290";"GM0439";"2021JJ00";"    1119";"     901";"     218";"    39.2"
"283229";"A047048";"ZW10290";"GM0439";"2022JJ00";"";"";"";"       ."
"283230";"A047048";"ZW10290";"GM0273";"2018JJ00";"";"";"";"       ."
"283231";"A047048";"ZW10290";"GM0273";"2019JJ00";"";"";"";"       ."
"283232";"A047048";"ZW10290";"GM0273";"2020JJ00";"";"";"";"       ."
"283233";"A047048";"ZW10290";"GM0273";"2021JJ00";"";"";"";"       ."
"283234";"A047048";"ZW10290";"GM0273";"2022JJ00";"";"";"";"       ."
"283235";"A047048";"ZW10290";"GM0177";"2018JJ00";"";"";"";"       ."
"283236";"A047048";"ZW10290";"GM0177";"2019JJ00";"";"";"";"       ."
"283237";"A047048";"ZW10290";"GM0177";"2020JJ00";"";"";"";"       ."
"283238";"A047048";"ZW10290";"GM0177";"2021JJ00";"";"";"";"       ."
"283239";"A047048";"ZW10290";"GM0177";"2022JJ00";"";"";"";"       ."
"283240";"A047048";"ZW10290";"GM0703";"2018JJ00";"";"";"";"       ."
"283241";"A047048";"ZW10290";"GM0703";"2019JJ00";"";"";"";"       ."
"283242";"A047048";"ZW10290";"GM0703";"2020JJ00";"";"";"";"       ."
"283243";"A047048";"ZW10290";"GM0703";"2021JJ00";"     959";"     711";"     248";"    36.5"
"283244";"A047048";"ZW10290";"GM0703";"2022JJ00";"";"";"";"       ."
"283245";"A047048";"ZW10290";"GM0274";"2018JJ00";"    1035";"     797";"     238";"    38.7"
"283246";"A047048";"ZW10290";"GM0274";"2019JJ00";"";"";"";"       ."
"283247";"A047048";"ZW10290";"GM0274";"2020JJ00";"";"";"";"       ."
"283248";"A047048";"ZW10290";"GM0274";"2021JJ00";"    1119";"     867";"     253";"    37.2"
"283249";"A047048";"ZW10290";"GM0274";"2022JJ00";"";"";"";"       ."
"283250";"A047048";"ZW10290";"GM0339";"2018JJ00";"     830";"     616";"     214";"    34.9"
"283251";"A047048";"ZW10290";"GM0339";"2019JJ00";"     853";"     633";"     220";"    33.9"
"283252";"A047048";"ZW10290";"GM0339";"2020JJ00";"";"";"";"       ."
"283253";"A047048";"ZW10290";"GM0339";"2021JJ00";"     922";"     719";"     203";"    34.3"
"283254";"A047048";"ZW10290";"GM0339";"2022JJ00";"     858";"     707";"     151";"    28.2"
"283255";"A047048";"ZW10290";"GM1667";"2018JJ00";"";"";"";"       ."
"283256";"A047048";"ZW10290";"GM1667";"2019JJ00";"";"";"";"       ."
"283257";"A047048";"ZW10290";"GM1667";"2020JJ00";"";"";"";"       ."
"283258";"A047048";"ZW10290";"GM1667";"2021JJ00";"";"";"";"       ."
"283259";"A047048";"ZW10290";"GM1667";"2022JJ00";"";"";"";"       ."
"283260";"A047048";"ZW10290";"GM0275";"2018JJ00";"";"";"";"       ."
"283261";"A047048";"ZW10290";"GM0275";"2019JJ00";"     887";"     659";"     228";"    35.9"
"283262";"A047048";"ZW10290";"GM0275";"2020JJ00";"";"";"";"       ."
"283263";"A047048";"ZW10290";"GM0275";"2021JJ00";"     943";"     715";"     229";"    36.2"
"283264";"A047048";"ZW10290";"GM0275";"2022JJ00";"";"";"";"       ."
"283265";"A047048";"ZW10290";"GM0340";"2018JJ00";"";"";"";"       ."
"283266";"A047048";"ZW10290";"GM0340";"2019JJ00";"";"";"";"       ."
"283267";"A047048";"ZW10290";"GM0340";"2020JJ00";"";"";"";"       ."
"283268";"A047048";"ZW10290";"GM0340";"2021JJ00";"";"";"";"       ."
"283269";"A047048";"ZW10290";"GM0340";"2022JJ00";"";"";"";"       ."
"283270";"A047048";"ZW10290";"GM0597";"2018JJ00";"";"";"";"       ."
"283271";"A047048";"ZW10290";"GM0597";"2019JJ00";"";"";"";"       ."
"283272";"A047048";"ZW10290";"GM0597";"2020JJ00";"";"";"";"       ."
"283273";"A047048";"ZW10290";"GM0597";"2021JJ00";"";"";"";"       ."
"283274";"A047048";"ZW10290";"GM0597";"2022JJ00";"";"";"";"       ."
"283275";"A047048";"ZW10290";"GM1742";"2018JJ00";"     985";"     746";"     239";"    36.2"
"283276";"A047048";"ZW10290";"GM1742";"2019JJ00";"    1003";"     769";"     234";"    36.8"
"283277";"A047048";"ZW10290";"GM1742";"2020JJ00";"    1011";"     797";"     214";"    35.8"
"283278";"A047048";"ZW10290";"GM1742";"2021JJ00";"    1076";"     838";"     238";"    36.0"
"283279";"A047048";"ZW10290";"GM1742";"2022JJ00";"";"";"";"       ."
"283280";"A047048";"ZW10290";"GM0603";"2018JJ00";"";"";"";"       ."
"283281";"A047048";"ZW10290";"GM0603";"2019JJ00";"";"";"";"       ."
"283282";"A047048";"ZW10290";"GM0603";"2020JJ00";"";"";"";"       ."
"283283";"A047048";"ZW10290";"GM0603";"2021JJ00";"";"";"";"       ."
"283284";"A047048";"ZW10290";"GM0603";"2022JJ00";"";"";"";"       ."
"283285";"A047048";"ZW10290";"GM1669";"2018JJ00";"     902";"     672";"     230";"    40.5"
"283286";"A047048";"ZW10290";"GM1669";"2019JJ00";"     925";"     679";"     246";"    40.6"
"283287";"A047048";"ZW10290";"GM1669";"2020JJ00";"";"";"";"       ."
"283288";"A047048";"ZW10290";"GM1669";"2021JJ00";"     951";"     702";"     250";"    40.5"
"283289";"A047048";"ZW10290";"GM1669";"2022JJ00";"";"";"";"       ."
"283290";"A047048";"ZW10290";"GM0957";"2018JJ00";"     871";"     669";"     202";"    37.0"
"283291";"A047048";"ZW10290";"GM0957";"2019JJ00";"     898";"     689";"     209";"    38.0"
"283292";"A047048";"ZW10290";"GM0957";"2020JJ00";"     896";"     708";"     188";"    36.5"
"283293";"A047048";"ZW10290";"GM0957";"2021JJ00";"     950";"     741";"     209";"    37.1"
"283294";"A047048";"ZW10290";"GM0957";"2022JJ00";"     977";"     794";"     183";"    34.8"
"283295";"A047048";"ZW10290";"GM1674";"2018JJ00";"     923";"     693";"     230";"    40.4"
"283296";"A047048";"ZW10290";"GM1674";"2019JJ00";"     961";"     716";"     245";"    40.7"
"283297";"A047048";"ZW10290";"GM1674";"2020JJ00";"     957";"     731";"     226";"    39.2"
"283298";"A047048";"ZW10290";"GM1674";"2021JJ00";"     996";"     750";"     246";"    39.2"
"283299";"A047048";"ZW10290";"GM1674";"2022JJ00";"";"";"";"       ."
"283300";"A047048";"ZW10290";"GM0599";"2018JJ00";"    1019";"     811";"     208";"    36.1"
"283301";"A047048";"ZW10290";"GM0599";"2019JJ00";"    1055";"     840";"     215";"    35.5"
"283302";"A047048";"ZW10290";"GM0599";"2020JJ00";"    1059";"     862";"     196";"    34.8"
"283303";"A047048";"ZW10290";"GM0599";"2021JJ00";"    1112";"     902";"     210";"    35.5"
"283304";"A047048";"ZW10290";"GM0599";"2022JJ00";"    1106";"     931";"     175";"    33.8"
"283305";"A047048";"ZW10290";"GM0277";"2018JJ00";"";"";"";"       ."
"283306";"A047048";"ZW10290";"GM0277";"2019JJ00";"";"";"";"       ."
"283307";"A047048";"ZW10290";"GM0277";"2020JJ00";"";"";"";"       ."
"283308";"A047048";"ZW10290";"GM0277";"2021JJ00";"";"";"";"       ."
"283309";"A047048";"ZW10290";"GM0277";"2022JJ00";"";"";"";"       ."
"283310";"A047048";"ZW10290";"GM0840";"2018JJ00";"";"";"";"       ."
"283311";"A047048";"ZW10290";"GM0840";"2019JJ00";"";"";"";"       ."
"283312";"A047048";"ZW10290";"GM0840";"2020JJ00";"";"";"";"       ."
"283313";"A047048";"ZW10290";"GM0840";"2021JJ00";"";"";"";"       ."
"283314";"A047048";"ZW10290";"GM0840";"2022JJ00";"";"";"";"       ."
"283315";"A047048";"ZW10290";"GM0441";"2018JJ00";"";"";"";"       ."
"283316";"A047048";"ZW10290";"GM0441";"2019JJ00";"";"";"";"       ."
"283317";"A047048";"ZW10290";"GM0441";"2020JJ00";"";"";"";"       ."
"283318";"A047048";"ZW10290";"GM0441";"2021JJ00";"";"";"";"       ."
"283319";"A047048";"ZW10290";"GM0441";"2022JJ00";"";"";"";"       ."
"283320";"A047048";"ZW10290";"GM0279";"2018JJ00";"";"";"";"       ."
"283321";"A047048";"ZW10290";"GM0279";"2019JJ00";"";"";"";"       ."
"283322";"A047048";"ZW10290";"GM0279";"2020JJ00";"";"";"";"       ."
"283323";"A047048";"ZW10290";"GM0279";"2021JJ00";"";"";"";"       ."
"283324";"A047048";"ZW10290";"GM0279";"2022JJ00";"";"";"";"       ."
"283325";"A047048";"ZW10290";"GM0606";"2018JJ00";"";"";"";"       ."
"283326";"A047048";"ZW10290";"GM0606";"2019JJ00";"";"";"";"       ."
"283327";"A047048";"ZW10290";"GM0606";"2020JJ00";"";"";"";"       ."
"283328";"A047048";"ZW10290";"GM0606";"2021JJ00";"";"";"";"       ."
"283329";"A047048";"ZW10290";"GM0606";"2022JJ00";"";"";"";"       ."
"283330";"A047048";"ZW10290";"GM0088";"2018JJ00";"";"";"";"       ."
"283331";"A047048";"ZW10290";"GM0088";"2019JJ00";"";"";"";"       ."
"283332";"A047048";"ZW10290";"GM0088";"2020JJ00";"";"";"";"       ."
"283333";"A047048";"ZW10290";"GM0088";"2021JJ00";"";"";"";"       ."
"283334";"A047048";"ZW10290";"GM0088";"2022JJ00";"";"";"";"       ."
"283335";"A047048";"ZW10290";"GM0962";"2018JJ00";"     903";"     655";"     247";"    41.8"
"283336";"A047048";"ZW10290";"GM0962";"2019JJ00";"";"";"";"       ."
"283337";"A047048";"ZW10290";"GM0962";"2020JJ00";"";"";"";"       ."
"283338";"A047048";"ZW10290";"GM0962";"2021JJ00";"";"";"";"       ."
"283339";"A047048";"ZW10290";"GM0962";"2022JJ00";"";"";"";"       ."
"283340";"A047048";"ZW10290";"GM1676";"2018JJ00";"";"";"";"       ."
"283341";"A047048";"ZW10290";"GM1676";"2019JJ00";"";"";"";"       ."
"283342";"A047048";"ZW10290";"GM1676";"2020JJ00";"";"";"";"       ."
"283343";"A047048";"ZW10290";"GM1676";"2021JJ00";"";"";"";"       ."
"283344";"A047048";"ZW10290";"GM1676";"2022JJ00";"";"";"";"       ."
"283345";"A047048";"ZW10290";"GM0965";"2018JJ00";"     894";"     655";"     240";"    37.7"
"283346";"A047048";"ZW10290";"GM0965";"2019JJ00";"     892";"     651";"     240";"    38.4"
"283347";"A047048";"ZW10290";"GM0965";"2020JJ00";"";"";"";"       ."
"283348";"A047048";"ZW10290";"GM0965";"2021JJ00";"     903";"     666";"     237";"    36.2"
"283349";"A047048";"ZW10290";"GM0965";"2022JJ00";"     918";"     693";"     225";"    34.8"
"283350";"A047048";"ZW10290";"GM1702";"2018JJ00";"";"";"";"       ."
"283351";"A047048";"ZW10290";"GM1702";"2019JJ00";"";"";"";"       ."
"283352";"A047048";"ZW10290";"GM1702";"2020JJ00";"";"";"";"       ."
"283353";"A047048";"ZW10290";"GM1702";"2021JJ00";"";"";"";"       ."
"283354";"A047048";"ZW10290";"GM1702";"2022JJ00";"";"";"";"       ."
"283355";"A047048";"ZW10290";"GM0845";"2018JJ00";"    1005";"     787";"     218";"    41.0"
"283356";"A047048";"ZW10290";"GM0845";"2019JJ00";"    1025";"     789";"     236";"    40.8"
"283357";"A047048";"ZW10290";"GM0845";"2020JJ00";"    1045";"     825";"     220";"    38.9"
"283358";"A047048";"ZW10290";"GM0845";"2021JJ00";"    1076";"     840";"     236";"    39.5"
"283359";"A047048";"ZW10290";"GM0845";"2022JJ00";"";"";"";"       ."
"283360";"A047048";"ZW10290";"GM1883";"2018JJ00";"     864";"     659";"     204";"    38.6"
"283361";"A047048";"ZW10290";"GM1883";"2019JJ00";"     891";"     675";"     216";"    39.2"
"283362";"A047048";"ZW10290";"GM1883";"2020JJ00";"     887";"     692";"     194";"    37.6"
"283363";"A047048";"ZW10290";"GM1883";"2021JJ00";"     920";"     705";"     214";"    37.4"
"283364";"A047048";"ZW10290";"GM1883";"2022JJ00";"     918";"     727";"     192";"    34.5"
"283365";"A047048";"ZW10290";"GM0610";"2018JJ00";"";"";"";"       ."
"283366";"A047048";"ZW10290";"GM0610";"2019JJ00";"";"";"";"       ."
"283367";"A047048";"ZW10290";"GM0610";"2020JJ00";"";"";"";"       ."
"283368";"A047048";"ZW10290";"GM0610";"2021JJ00";"";"";"";"       ."
"283369";"A047048";"ZW10290";"GM0610";"2022JJ00";"";"";"";"       ."
"283370";"A047048";"ZW10290";"GM1714";"2018JJ00";"";"";"";"       ."
"283371";"A047048";"ZW10290";"GM1714";"2019JJ00";"";"";"";"       ."
"283372";"A047048";"ZW10290";"GM1714";"2020JJ00";"";"";"";"       ."
"283373";"A047048";"ZW10290";"GM1714";"2021JJ00";"     956";"     703";"     253";"    38.8"
"283374";"A047048";"ZW10290";"GM1714";"2022JJ00";"";"";"";"       ."
"283375";"A047048";"ZW10290";"GM0090";"2018JJ00";"     832";"     602";"     230";"    36.2"
"283376";"A047048";"ZW10290";"GM0090";"2019JJ00";"     868";"     628";"     239";"    36.2"
"283377";"A047048";"ZW10290";"GM0090";"2020JJ00";"     858";"     638";"     220";"    34.4"
"283378";"A047048";"ZW10290";"GM0090";"2021JJ00";"     916";"     676";"     241";"    35.4"
"283379";"A047048";"ZW10290";"GM0090";"2022JJ00";"     926";"     710";"     216";"    33.5"
"283380";"A047048";"ZW10290";"GM0342";"2018JJ00";"";"";"";"       ."
"283381";"A047048";"ZW10290";"GM0342";"2019JJ00";"";"";"";"       ."
"283382";"A047048";"ZW10290";"GM0342";"2020JJ00";"";"";"";"       ."
"283383";"A047048";"ZW10290";"GM0342";"2021JJ00";"    1164";"     951";"     213";"    37.1"
"283384";"A047048";"ZW10290";"GM0342";"2022JJ00";"";"";"";"       ."
"283385";"A047048";"ZW10290";"GM0847";"2018JJ00";"";"";"";"       ."
"283386";"A047048";"ZW10290";"GM0847";"2019JJ00";"";"";"";"       ."
"283387";"A047048";"ZW10290";"GM0847";"2020JJ00";"";"";"";"       ."
"283388";"A047048";"ZW10290";"GM0847";"2021JJ00";"";"";"";"       ."
"283389";"A047048";"ZW10290";"GM0847";"2022JJ00";"";"";"";"       ."
"283390";"A047048";"ZW10290";"GM0848";"2018JJ00";"    1042";"     820";"     221";"    40.9"
"283391";"A047048";"ZW10290";"GM0848";"2019JJ00";"    1068";"     835";"     233";"    40.8"
"283392";"A047048";"ZW10290";"GM0848";"2020JJ00";"    1116";"     902";"     215";"    38.3"
"283393";"A047048";"ZW10290";"GM0848";"2021JJ00";"    1166";"     937";"     229";"    38.7"
"283394";"A047048";"ZW10290";"GM0848";"2022JJ00";"    1202";"     988";"     214";"    36.9"
"283395";"A047048";"ZW10290";"GM0037";"2018JJ00";"     806";"     575";"     231";"    36.3"
"283396";"A047048";"ZW10290";"GM0037";"2019JJ00";"     846";"     602";"     244";"    38.0"
"283397";"A047048";"ZW10290";"GM0037";"2020JJ00";"     809";"     588";"     220";"    35.7"
"283398";"A047048";"ZW10290";"GM0037";"2021JJ00";"     857";"     618";"     238";"    36.5"
"283399";"A047048";"ZW10290";"GM0037";"2022JJ00";"     890";"     660";"     230";"    34.1"
"283400";"A047048";"ZW10290";"GM0180";"2018JJ00";"";"";"";"       ."
"283401";"A047048";"ZW10290";"GM0180";"2019JJ00";"";"";"";"       ."
"283402";"A047048";"ZW10290";"GM0180";"2020JJ00";"";"";"";"       ."
"283403";"A047048";"ZW10290";"GM0180";"2021JJ00";"";"";"";"       ."
"283404";"A047048";"ZW10290";"GM0180";"2022JJ00";"";"";"";"       ."
"283405";"A047048";"ZW10290";"GM0532";"2018JJ00";"     913";"     678";"     235";"    40.8"
"283406";"A047048";"ZW10290";"GM0532";"2019JJ00";"     957";"     709";"     248";"    39.6"
"283407";"A047048";"ZW10290";"GM0532";"2020JJ00";"";"";"";"       ."
"283408";"A047048";"ZW10290";"GM0532";"2021JJ00";"";"";"";"       ."
"283409";"A047048";"ZW10290";"GM0532";"2022JJ00";"";"";"";"       ."
"283410";"A047048";"ZW10290";"GM0851";"2018JJ00";"";"";"";"       ."
"283411";"A047048";"ZW10290";"GM0851";"2019JJ00";"";"";"";"       ."
"283412";"A047048";"ZW10290";"GM0851";"2020JJ00";"";"";"";"       ."
"283413";"A047048";"ZW10290";"GM0851";"2021JJ00";"    1028";"     793";"     234";"    36.5"
"283414";"A047048";"ZW10290";"GM0851";"2022JJ00";"";"";"";"       ."
"283415";"A047048";"ZW10290";"GM1708";"2018JJ00";"     899";"     668";"     231";"    36.7"
"283416";"A047048";"ZW10290";"GM1708";"2019JJ00";"     925";"     689";"     236";"    36.0"
"283417";"A047048";"ZW10290";"GM1708";"2020JJ00";"     927";"     712";"     215";"    35.5"
"283418";"A047048";"ZW10290";"GM1708";"2021JJ00";"     982";"     744";"     238";"    36.4"
"283419";"A047048";"ZW10290";"GM1708";"2022JJ00";"     998";"     781";"     217";"    33.7"
"283420";"A047048";"ZW10290";"GM0971";"2018JJ00";"     870";"     663";"     207";"    41.1"
"283421";"A047048";"ZW10290";"GM0971";"2019JJ00";"";"";"";"       ."
"283422";"A047048";"ZW10290";"GM0971";"2020JJ00";"";"";"";"       ."
"283423";"A047048";"ZW10290";"GM0971";"2021JJ00";"     952";"     725";"     227";"    38.4"
"283424";"A047048";"ZW10290";"GM0971";"2022JJ00";"";"";"";"       ."
"283425";"A047048";"ZW10290";"GM1904";"2018JJ00";"";"";"";"       ."
"283426";"A047048";"ZW10290";"GM1904";"2019JJ00";"";"";"";"       ."
"283427";"A047048";"ZW10290";"GM1904";"2020JJ00";"";"";"";"       ."
"283428";"A047048";"ZW10290";"GM1904";"2021JJ00";"";"";"";"       ."
"283429";"A047048";"ZW10290";"GM1904";"2022JJ00";"";"";"";"       ."
"283430";"A047048";"ZW10290";"GM0617";"2018JJ00";"";"";"";"       ."
"283431";"A047048";"ZW10290";"GM0617";"2019JJ00";"";"";"";"       ."
